2026-06-23T19:06:18+02:00,gateway,10.30.0.1,ok,0.424
2026-06-23T19:06:18+02:00,quad9,9.9.9.9,ok,14.3
2026-06-23T19:06:18+02:00,google,8.8.8.8,ok,8.27
2026-06-23T19:06:20+02:00,gateway,10.30.0.1,ok,0.691
2026-06-23T19:06:20+02:00,quad9,9.9.9.9,ok,11.4
2026-06-23T19:06:20+02:00,google,8.8.8.8,ok,4.01
2026-06-23T19:06:22+02:00,gateway,10.30.0.1,ok,0.516
2026-06-23T19:06:22+02:00,quad9,9.9.9.9,ok,12.3
2026-06-23T19:06:22+02:00,google,8.8.8.8,ok,3.99
2026-06-23T19:06:24+02:00,gateway,10.30.0.1,ok,0.542
2026-06-23T19:06:24+02:00,quad9,9.9.9.9,ok,13.9
2026-06-23T19:06:24+02:00,google,8.8.8.8,ok,4.73
2026-06-23T19:06:26+02:00,gateway,10.30.0.1,ok,0.555
2026-06-23T19:06:26+02:00,quad9,9.9.9.9,ok,11.4
2026-06-23T19:06:26+02:00,google,8.8.8.8,ok,4.23
2026-06-23T19:06:28+02:00,gateway,10.30.0.1,ok,0.505
2026-06-23T19:06:28+02:00,quad9,9.9.9.9,ok,15.5
2026-06-23T19:06:28+02:00,google,8.8.8.8,ok,4.32
2026-06-23T19:06:30+02:00,gateway,10.30.0.1,ok,0.593
2026-06-23T19:06:30+02:00,quad9,9.9.9.9,ok,12.9
2026-06-23T19:06:30+02:00,google,8.8.8.8,ok,4.41
2026-06-23T19:06:32+02:00,gateway,10.30.0.1,ok,0.642
2026-06-23T19:06:32+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:06:32+02:00,google,8.8.8.8,ok,5.82
2026-06-23T19:06:34+02:00,gateway,10.30.0.1,ok,0.514
2026-06-23T19:06:34+02:00,quad9,9.9.9.9,ok,12.7
2026-06-23T19:06:34+02:00,google,8.8.8.8,ok,4.35
2026-06-23T19:06:36+02:00,gateway,10.30.0.1,ok,0.525
2026-06-23T19:06:36+02:00,quad9,9.9.9.9,ok,13.3
2026-06-23T19:06:36+02:00,google,8.8.8.8,ok,4.25
2026-06-23T19:06:38+02:00,gateway,10.30.0.1,ok,0.560
2026-06-23T19:06:38+02:00,quad9,9.9.9.9,ok,12.2
2026-06-23T19:06:38+02:00,google,8.8.8.8,ok,6.19
2026-06-23T19:06:41+02:00,gateway,10.30.0.1,ok,0.525
2026-06-23T19:06:41+02:00,quad9,9.9.9.9,ok,11.7
2026-06-23T19:06:41+02:00,google,8.8.8.8,ok,6.21
2026-06-23T19:06:43+02:00,gateway,10.30.0.1,ok,0.543
2026-06-23T19:06:43+02:00,quad9,9.9.9.9,ok,35.8
2026-06-23T19:06:43+02:00,google,8.8.8.8,ok,4.14
2026-06-23T19:06:45+02:00,gateway,10.30.0.1,ok,0.486
2026-06-23T19:06:45+02:00,quad9,9.9.9.9,ok,11.0
2026-06-23T19:06:45+02:00,google,8.8.8.8,ok,4.14
2026-06-23T19:06:47+02:00,gateway,10.30.0.1,ok,0.546
2026-06-23T19:06:47+02:00,quad9,9.9.9.9,ok,11.0
2026-06-23T19:06:47+02:00,google,8.8.8.8,ok,6.65
2026-06-23T19:06:49+02:00,gateway,10.30.0.1,ok,0.460
2026-06-23T19:06:49+02:00,quad9,9.9.9.9,ok,13.5
2026-06-23T19:06:49+02:00,google,8.8.8.8,ok,4.11
2026-06-23T19:06:51+02:00,gateway,10.30.0.1,ok,0.555
2026-06-23T19:06:51+02:00,quad9,9.9.9.9,ok,11.3
2026-06-23T19:06:51+02:00,google,8.8.8.8,ok,4.54
2026-06-23T19:06:53+02:00,gateway,10.30.0.1,ok,0.491
2026-06-23T19:06:53+02:00,quad9,9.9.9.9,ok,15.3
2026-06-23T19:06:53+02:00,google,8.8.8.8,ok,8.78
2026-06-23T19:06:55+02:00,gateway,10.30.0.1,ok,0.452
2026-06-23T19:06:55+02:00,quad9,9.9.9.9,ok,11.1
2026-06-23T19:06:55+02:00,google,8.8.8.8,ok,4.90
2026-06-23T19:06:57+02:00,gateway,10.30.0.1,ok,0.625
2026-06-23T19:06:57+02:00,quad9,9.9.9.9,ok,12.4
2026-06-23T19:06:57+02:00,google,8.8.8.8,ok,4.49
2026-06-23T19:06:59+02:00,gateway,10.30.0.1,ok,0.607
2026-06-23T19:06:59+02:00,quad9,9.9.9.9,ok,13.7
2026-06-23T19:06:59+02:00,google,8.8.8.8,ok,6.49
2026-06-23T19:07:01+02:00,gateway,10.30.0.1,ok,0.556
2026-06-23T19:07:01+02:00,quad9,9.9.9.9,ok,29.3
2026-06-23T19:07:01+02:00,google,8.8.8.8,ok,25.9
2026-06-23T19:07:03+02:00,gateway,10.30.0.1,ok,0.580
2026-06-23T19:07:03+02:00,quad9,9.9.9.9,ok,14.1
2026-06-23T19:07:03+02:00,google,8.8.8.8,ok,8.04
2026-06-23T19:07:05+02:00,gateway,10.30.0.1,ok,0.513
2026-06-23T19:07:05+02:00,quad9,9.9.9.9,ok,11.7
2026-06-23T19:07:05+02:00,google,8.8.8.8,ok,4.45
2026-06-23T19:07:07+02:00,gateway,10.30.0.1,ok,0.397
2026-06-23T19:07:07+02:00,quad9,9.9.9.9,ok,10.9
2026-06-23T19:07:07+02:00,google,8.8.8.8,ok,6.42
2026-06-23T19:07:10+02:00,gateway,10.30.0.1,ok,0.523
2026-06-23T19:07:10+02:00,quad9,9.9.9.9,ok,11.6
2026-06-23T19:07:10+02:00,google,8.8.8.8,ok,4.04
2026-06-23T19:07:12+02:00,gateway,10.30.0.1,ok,0.476
2026-06-23T19:07:12+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:07:12+02:00,google,8.8.8.8,ok,5.51
2026-06-23T19:07:14+02:00,gateway,10.30.0.1,ok,0.514
2026-06-23T19:07:14+02:00,quad9,9.9.9.9,ok,21.3
2026-06-23T19:07:14+02:00,google,8.8.8.8,ok,4.50
2026-06-23T19:07:16+02:00,gateway,10.30.0.1,ok,0.534
2026-06-23T19:07:16+02:00,quad9,9.9.9.9,ok,32.3
2026-06-23T19:07:16+02:00,google,8.8.8.8,ok,5.77
2026-06-23T19:07:18+02:00,gateway,10.30.0.1,ok,0.446
2026-06-23T19:07:18+02:00,quad9,9.9.9.9,ok,12.7
2026-06-23T19:07:18+02:00,google,8.8.8.8,ok,3.99
2026-06-23T19:07:20+02:00,gateway,10.30.0.1,ok,0.454
2026-06-23T19:07:20+02:00,quad9,9.9.9.9,ok,11.0
2026-06-23T19:07:20+02:00,google,8.8.8.8,ok,4.41
2026-06-23T19:07:22+02:00,gateway,10.30.0.1,ok,0.589
2026-06-23T19:07:22+02:00,quad9,9.9.9.9,ok,11.3
2026-06-23T19:07:22+02:00,google,8.8.8.8,ok,4.43
2026-06-23T19:07:24+02:00,gateway,10.30.0.1,ok,0.517
2026-06-23T19:07:24+02:00,quad9,9.9.9.9,ok,60.2
2026-06-23T19:07:24+02:00,google,8.8.8.8,ok,20.4
2026-06-23T19:07:26+02:00,gateway,10.30.0.1,ok,0.649
2026-06-23T19:07:26+02:00,quad9,9.9.9.9,ok,38.9
2026-06-23T19:07:26+02:00,google,8.8.8.8,ok,40.2
2026-06-23T19:07:28+02:00,gateway,10.30.0.1,ok,0.503
2026-06-23T19:07:28+02:00,quad9,9.9.9.9,ok,27.0
2026-06-23T19:07:28+02:00,google,8.8.8.8,ok,11.5
2026-06-23T19:07:30+02:00,gateway,10.30.0.1,ok,0.550
2026-06-23T19:07:30+02:00,quad9,9.9.9.9,ok,11.3
2026-06-23T19:07:30+02:00,google,8.8.8.8,ok,4.14
2026-06-23T19:07:32+02:00,gateway,10.30.0.1,ok,0.545
2026-06-23T19:07:32+02:00,quad9,9.9.9.9,ok,11.6
2026-06-23T19:07:32+02:00,google,8.8.8.8,ok,4.05
2026-06-23T19:07:35+02:00,gateway,10.30.0.1,ok,0.561
2026-06-23T19:07:35+02:00,quad9,9.9.9.9,ok,27.9
2026-06-23T19:07:35+02:00,google,8.8.8.8,ok,13.6
2026-06-23T19:07:37+02:00,gateway,10.30.0.1,ok,0.467
2026-06-23T19:07:37+02:00,quad9,9.9.9.9,ok,14.3
2026-06-23T19:07:37+02:00,google,8.8.8.8,ok,8.46
2026-06-23T19:07:39+02:00,gateway,10.30.0.1,ok,0.490
2026-06-23T19:07:39+02:00,quad9,9.9.9.9,ok,12.1
2026-06-23T19:07:39+02:00,google,8.8.8.8,ok,6.33
2026-06-23T19:07:41+02:00,gateway,10.30.0.1,ok,0.574
2026-06-23T19:07:41+02:00,quad9,9.9.9.9,ok,18.8
2026-06-23T19:07:41+02:00,google,8.8.8.8,ok,6.29
2026-06-23T19:07:43+02:00,gateway,10.30.0.1,ok,0.516
2026-06-23T19:07:43+02:00,quad9,9.9.9.9,ok,14.4
2026-06-23T19:07:43+02:00,google,8.8.8.8,ok,4.19
2026-06-23T19:07:45+02:00,gateway,10.30.0.1,ok,0.612
2026-06-23T19:07:45+02:00,quad9,9.9.9.9,ok,12.8
2026-06-23T19:07:45+02:00,google,8.8.8.8,ok,4.04
2026-06-23T19:07:47+02:00,gateway,10.30.0.1,ok,0.544
2026-06-23T19:07:47+02:00,quad9,9.9.9.9,ok,12.7
2026-06-23T19:07:47+02:00,google,8.8.8.8,ok,4.56
2026-06-23T19:07:49+02:00,gateway,10.30.0.1,ok,0.500
2026-06-23T19:07:49+02:00,quad9,9.9.9.9,ok,11.5
2026-06-23T19:07:49+02:00,google,8.8.8.8,ok,3.95
2026-06-23T19:07:51+02:00,gateway,10.30.0.1,ok,0.568
2026-06-23T19:07:51+02:00,quad9,9.9.9.9,ok,14.9
2026-06-23T19:07:51+02:00,google,8.8.8.8,ok,9.19
2026-06-23T19:07:53+02:00,gateway,10.30.0.1,ok,0.601
2026-06-23T19:07:53+02:00,quad9,9.9.9.9,ok,12.4
2026-06-23T19:07:53+02:00,google,8.8.8.8,ok,4.34
2026-06-23T19:07:55+02:00,gateway,10.30.0.1,ok,0.488
2026-06-23T19:07:55+02:00,quad9,9.9.9.9,ok,12.8
2026-06-23T19:07:55+02:00,google,8.8.8.8,ok,4.06
2026-06-23T19:07:57+02:00,gateway,10.30.0.1,ok,0.505
2026-06-23T19:07:57+02:00,quad9,9.9.9.9,ok,10.9
2026-06-23T19:07:57+02:00,google,8.8.8.8,ok,6.73
2026-06-23T19:07:59+02:00,gateway,10.30.0.1,ok,0.576
2026-06-23T19:07:59+02:00,quad9,9.9.9.9,ok,11.5
2026-06-23T19:07:59+02:00,google,8.8.8.8,ok,5.66
2026-06-23T19:08:01+02:00,gateway,10.30.0.1,ok,0.500
2026-06-23T19:08:01+02:00,quad9,9.9.9.9,ok,14.6
2026-06-23T19:08:01+02:00,google,8.8.8.8,ok,4.03
2026-06-23T19:08:03+02:00,gateway,10.30.0.1,ok,0.644
2026-06-23T19:08:03+02:00,quad9,9.9.9.9,ok,11.5
2026-06-23T19:08:03+02:00,google,8.8.8.8,ok,4.07
2026-06-23T19:08:06+02:00,gateway,10.30.0.1,ok,0.422
2026-06-23T19:08:06+02:00,quad9,9.9.9.9,ok,12.5
2026-06-23T19:08:06+02:00,google,8.8.8.8,ok,4.04
2026-06-23T19:08:08+02:00,gateway,10.30.0.1,ok,0.500
2026-06-23T19:08:08+02:00,quad9,9.9.9.9,ok,17.0
2026-06-23T19:08:08+02:00,google,8.8.8.8,ok,4.94
2026-06-23T19:08:10+02:00,gateway,10.30.0.1,ok,0.526
2026-06-23T19:08:10+02:00,quad9,9.9.9.9,ok,11.2
2026-06-23T19:08:10+02:00,google,8.8.8.8,ok,4.22
2026-06-23T19:08:12+02:00,gateway,10.30.0.1,ok,0.529
2026-06-23T19:08:12+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:08:12+02:00,google,8.8.8.8,ok,4.98
2026-06-23T19:08:14+02:00,gateway,10.30.0.1,ok,0.501
2026-06-23T19:08:14+02:00,quad9,9.9.9.9,ok,11.0
2026-06-23T19:08:14+02:00,google,8.8.8.8,ok,10.2
2026-06-23T19:08:16+02:00,gateway,10.30.0.1,ok,0.498
2026-06-23T19:08:16+02:00,quad9,9.9.9.9,ok,14.3
2026-06-23T19:08:16+02:00,google,8.8.8.8,ok,15.4
2026-06-23T19:08:18+02:00,gateway,10.30.0.1,ok,0.439
2026-06-23T19:08:18+02:00,quad9,9.9.9.9,ok,12.7
2026-06-23T19:08:18+02:00,google,8.8.8.8,ok,9.37
2026-06-23T19:08:20+02:00,gateway,10.30.0.1,ok,0.503
2026-06-23T19:08:20+02:00,quad9,9.9.9.9,ok,11.7
2026-06-23T19:08:20+02:00,google,8.8.8.8,ok,4.94
2026-06-23T19:08:22+02:00,gateway,10.30.0.1,ok,0.508
2026-06-23T19:08:22+02:00,quad9,9.9.9.9,ok,11.3
2026-06-23T19:08:22+02:00,google,8.8.8.8,ok,5.21
2026-06-23T19:08:24+02:00,gateway,10.30.0.1,ok,0.547
2026-06-23T19:08:24+02:00,quad9,9.9.9.9,ok,41.0
2026-06-23T19:08:24+02:00,google,8.8.8.8,ok,20.3
2026-06-23T19:08:26+02:00,gateway,10.30.0.1,ok,0.543
2026-06-23T19:08:26+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:08:26+02:00,google,8.8.8.8,ok,4.11
2026-06-23T19:08:28+02:00,gateway,10.30.0.1,ok,0.444
2026-06-23T19:08:28+02:00,quad9,9.9.9.9,ok,10.9
2026-06-23T19:08:28+02:00,google,8.8.8.8,ok,4.02
2026-06-23T19:08:30+02:00,gateway,10.30.0.1,ok,0.388
2026-06-23T19:08:30+02:00,quad9,9.9.9.9,ok,11.6
2026-06-23T19:08:30+02:00,google,8.8.8.8,ok,4.12
2026-06-23T19:08:32+02:00,gateway,10.30.0.1,ok,0.573
2026-06-23T19:08:32+02:00,quad9,9.9.9.9,ok,11.5
2026-06-23T19:08:32+02:00,google,8.8.8.8,ok,4.05
2026-06-23T19:08:34+02:00,gateway,10.30.0.1,ok,0.624
2026-06-23T19:08:34+02:00,quad9,9.9.9.9,ok,16.5
2026-06-23T19:08:34+02:00,google,8.8.8.8,ok,5.32
2026-06-23T19:08:37+02:00,gateway,10.30.0.1,ok,0.620
2026-06-23T19:08:37+02:00,quad9,9.9.9.9,ok,12.5
2026-06-23T19:08:37+02:00,google,8.8.8.8,ok,4.18
2026-06-23T19:08:39+02:00,gateway,10.30.0.1,ok,0.573
2026-06-23T19:08:39+02:00,quad9,9.9.9.9,ok,11.4
2026-06-23T19:08:39+02:00,google,8.8.8.8,ok,4.53
2026-06-23T19:08:41+02:00,gateway,10.30.0.1,ok,0.456
2026-06-23T19:08:41+02:00,quad9,9.9.9.9,ok,15.9
2026-06-23T19:08:41+02:00,google,8.8.8.8,ok,12.4
2026-06-23T19:08:43+02:00,gateway,10.30.0.1,ok,0.545
2026-06-23T19:08:43+02:00,quad9,9.9.9.9,ok,11.7
2026-06-23T19:08:43+02:00,google,8.8.8.8,ok,5.28
2026-06-23T19:08:45+02:00,gateway,10.30.0.1,ok,0.562
2026-06-23T19:08:45+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:08:45+02:00,google,8.8.8.8,ok,4.87
2026-06-23T19:08:47+02:00,gateway,10.30.0.1,ok,0.447
2026-06-23T19:08:47+02:00,quad9,9.9.9.9,ok,21.8
2026-06-23T19:08:47+02:00,google,8.8.8.8,ok,4.87
2026-06-23T19:08:49+02:00,gateway,10.30.0.1,ok,0.406
2026-06-23T19:08:49+02:00,quad9,9.9.9.9,ok,11.7
2026-06-23T19:08:49+02:00,google,8.8.8.8,ok,3.90
2026-06-23T19:08:51+02:00,gateway,10.30.0.1,ok,0.628
2026-06-23T19:08:51+02:00,quad9,9.9.9.9,ok,10.9
2026-06-23T19:08:51+02:00,google,8.8.8.8,ok,4.00
2026-06-23T19:08:53+02:00,gateway,10.30.0.1,ok,0.520
2026-06-23T19:08:53+02:00,quad9,9.9.9.9,ok,11.2
2026-06-23T19:08:53+02:00,google,8.8.8.8,ok,5.39
2026-06-23T19:08:55+02:00,gateway,10.30.0.1,ok,0.609
2026-06-23T19:08:55+02:00,quad9,9.9.9.9,ok,12.7
2026-06-23T19:08:55+02:00,google,8.8.8.8,ok,8.36
2026-06-23T19:08:57+02:00,gateway,10.30.0.1,ok,0.543
2026-06-23T19:08:57+02:00,quad9,9.9.9.9,ok,11.2
2026-06-23T19:08:57+02:00,google,8.8.8.8,ok,4.16
2026-06-23T19:08:59+02:00,gateway,10.30.0.1,ok,0.554
2026-06-23T19:08:59+02:00,quad9,9.9.9.9,ok,11.2
2026-06-23T19:08:59+02:00,google,8.8.8.8,ok,4.35
2026-06-23T19:09:01+02:00,gateway,10.30.0.1,ok,0.435
2026-06-23T19:09:01+02:00,quad9,9.9.9.9,ok,11.4
2026-06-23T19:09:01+02:00,google,8.8.8.8,ok,4.18
2026-06-23T19:09:03+02:00,gateway,10.30.0.1,ok,0.560
2026-06-23T19:09:03+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:09:03+02:00,google,8.8.8.8,ok,4.30
2026-06-23T19:09:05+02:00,gateway,10.30.0.1,ok,0.494
2026-06-23T19:09:05+02:00,quad9,9.9.9.9,ok,16.6
2026-06-23T19:09:05+02:00,google,8.8.8.8,ok,6.54
2026-06-23T19:09:08+02:00,gateway,10.30.0.1,ok,0.462
2026-06-23T19:09:08+02:00,quad9,9.9.9.9,ok,11.0
2026-06-23T19:09:08+02:00,google,8.8.8.8,ok,7.59
2026-06-23T19:09:10+02:00,gateway,10.30.0.1,ok,0.535
2026-06-23T19:09:10+02:00,quad9,9.9.9.9,ok,12.3
2026-06-23T19:09:10+02:00,google,8.8.8.8,ok,3.95
2026-06-23T19:09:12+02:00,gateway,10.30.0.1,ok,0.580
2026-06-23T19:09:12+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:09:12+02:00,google,8.8.8.8,ok,5.46
2026-06-23T19:09:14+02:00,gateway,10.30.0.1,ok,0.589
2026-06-23T19:09:14+02:00,quad9,9.9.9.9,ok,10.8
2026-06-23T19:09:14+02:00,google,8.8.8.8,ok,4.12
2026-06-23T19:09:16+02:00,gateway,10.30.0.1,ok,0.455
2026-06-23T19:09:16+02:00,quad9,9.9.9.9,ok,14.5
2026-06-23T19:09:16+02:00,google,8.8.8.8,ok,4.35
2026-06-23T19:09:18+02:00,gateway,10.30.0.1,ok,0.500
2026-06-23T19:09:18+02:00,quad9,9.9.9.9,ok,12.5
2026-06-23T19:09:18+02:00,google,8.8.8.8,ok,5.79
2026-06-23T19:09:20+02:00,gateway,10.30.0.1,ok,0.506
2026-06-23T19:09:20+02:00,quad9,9.9.9.9,ok,14.3
2026-06-23T19:09:20+02:00,google,8.8.8.8,ok,6.72
2026-06-23T19:09:22+02:00,gateway,10.30.0.1,ok,0.491
2026-06-23T19:09:22+02:00,quad9,9.9.9.9,ok,11.2
2026-06-23T19:09:22+02:00,google,8.8.8.8,ok,4.02
2026-06-23T19:09:24+02:00,gateway,10.30.0.1,ok,0.513
2026-06-23T19:09:24+02:00,quad9,9.9.9.9,ok,13.3
2026-06-23T19:09:24+02:00,google,8.8.8.8,ok,7.94
